property_id,county,tax_amount_usd,tax_value_usd,tax_rate
1464005,Los Angeles,5266.55,439095.0,0.011994101504230293
1463807,Los Angeles,4714.66,422020.0,0.011171650632671438
1463594,Los Angeles,679.06,46545.0,0.014589322161349231
1463586,Los Angeles,1181.19,81583.0,0.014478383977054044
1463374,Los Angeles,5427.19,450380.0,0.012050246458546117
1463292,Los Angeles,6289.22,495338.0,0.012696825198147528
1464138,Los Angeles,1933.38,145905.0,0.013250950961241905
1463247,Los Angeles,3572.91,291883.0,0.012240897894019179
1463031,Los Angeles,3439.04,286478.0,0.012004551832950523
1462981,Los Angeles,3065.64,248634.0,0.012329930741571949
1462917,Los Angeles,8988.8,725903.0,0.012382921685128728
2385784,Los Angeles,7425.9,605787.0,0.012258268995538035
2385878,Los Angeles,5409.89,446709.0,0.012110546239274338
2385900,Los Angeles,20955.72,1734518.0,0.01208158116548805
2385947,Los Angeles,4508.34,310037.0,0.014541296683944174
2387435,Los Angeles,8227.71,702858.0,0.011706077187710745
2387486,Los Angeles,1391.55,105337.0,0.013210457863808539
1463061,Los Angeles,5169.14,421585.0,0.012261204739257802
2387554,Los Angeles,5934.87,490635.0,0.012096303769604695
1464238,Los Angeles,4221.24,348675.0,0.012106517530651752
1464381,Los Angeles,5256.82,433000.0,0.012140461893764434
1465449,Los Angeles,2526.33,202249.0,0.012491186606608685
1465384,Los Angeles,5996.69,514037.0,0.011665872301021132
1465381,Los Angeles,5440.88,467077.0,0.011648785960344868
1465351,Los Angeles,5213.59,413534.0,0.012607403502493144
1465340,Los Angeles,4438.51,360400.0,0.012315510543840178
1465189,Los Angeles,6723.43,485288.0,0.013854515256919603
1465135,Los Angeles,1828.26,140171.0,0.01304306882308038
1465078,Los Angeles,2642.22,148912.0,0.017743499516492962
1464806,Los Angeles,1895.99,84881.0,0.02233703655706224
1464333,Los Angeles,2061.33,155321.0,0.013271418546107737
1464801,Los Angeles,3310.84,192000.0,0.017243958333333333
1464729,Los Angeles,3723.94,229601.0,0.016219180230051262
1464689,Los Angeles,6315.45,426638.0,0.014802830502674398
1464657,Los Angeles,5859.18,413172.0,0.014180970636926027
1464566,Los Angeles,3497.07,204797.0,0.017075787242977192
1464546,Los Angeles,4788.71,299920.0,0.015966624433182183
1464453,Los Angeles,2882.59,232994.0,0.012371949492261603
1464390,Los Angeles,7817.79,630000.0,0.012409190476190476
1464384,Los Angeles,3741.38,308910.0,0.012111553526917226
1464383,Los Angeles,4277.16,345184.0,0.012390956707147491
1464760,Los Angeles,3336.81,185388.0,0.017999061427924137
1465471,Los Angeles,5281.7,435024.0,0.012141169222847475
2387697,Los Angeles,10740.52,939746.0,0.011429173414944038
1461570,Los Angeles,5705.51,465593.0,0.012254286469083513
2388649,Los Angeles,4672.41,386172.0,0.012099297722258475
2388651,Los Angeles,5362.56,438000.0,0.012243287671232877
2388768,Los Angeles,9630.7,776454.0,0.012403439224989505
1460348,Los Angeles,4062.42,334433.0,0.01214718643196096
2388790,Los Angeles,5067.61,413367.0,0.01225934823050703
2388813,Los Angeles,9439.2,767644.0,0.012296324858918978
2388869,Los Angeles,2441.2,164470.0,0.014842828479357936
2388900,Los Angeles,6859.71,508000.0,0.013503366141732283
2388937,Los Angeles,7504.5,568507.0,0.013200365167007618
2388577,Los Angeles,2857.75,228120.0,0.01252739786077503
2388979,Los Angeles,5871.77,444243.0,0.013217473319782192
2389085,Los Angeles,6020.35,404000.0,0.014901856435643564
2389240,Los Angeles,3116.2,187534.0,0.016616720168076186
2389242,Los Angeles,4364.49,220213.0,0.01981940212430692
2389267,Los Angeles,1270.3,98355.0,0.012915459305576736
2389393,Los Angeles,2517.53,145000.0,0.017362275862068968
2389458,Los Angeles,5019.97,324441.0,0.015472674538668048
2389467,Los Angeles,5970.7,510435.0,0.01169727781206226
2389474,Los Angeles,2866.58,238227.0,0.012032976950555562
2389480,Los Angeles,2792.31,240000.0,0.011634625
2389004,Los Angeles,1675.95,87748.0,0.019099580617222046
2387753,Los Angeles,3224.92,255670.0,0.012613603473227207
1460606,Los Angeles,5181.19,333915.0,0.015516493718461285
1460640,Los Angeles,3734.87,323371.0,0.011549798837867341
2387783,Los Angeles,4599.48,380722.0,0.01208094094903893
1461423,Los Angeles,5670.82,442642.0,0.01281130123214697
2387925,Los Angeles,2669.43,197534.0,0.013513774843824353
1461376,Los Angeles,10978.89,910505.0,0.01205802274561919
1461288,Los Angeles,7886.17,647249.0,0.012184136244320192
1461249,Los Angeles,14306.02,1181698.0,0.012106324966277341
1461186,Los Angeles,14146.26,1204279.0,0.011746663356248842
1461179,Los Angeles,8965.54,562771.0,0.015931062545866792
1461122,Los Angeles,5031.24,210083.0,0.02394882022819552
2388453,Los Angeles,6593.94,528945.0,0.012466211042736012
1461117,Los Angeles,6014.84,496368.0,0.01211770299455243
2388079,Los Angeles,10666.68,888886.0,0.012000054000175502
2388204,Los Angeles,2867.13,261069.0,0.010982269055307218
2388242,Los Angeles,735.12,64684.0,0.011364788819491684
1460983,Los Angeles,10272.25,599720.0,0.017128409924631494
1460967,Los Angeles,5670.73,468104.0,0.012114252388358141
1460894,Los Angeles,6001.97,515000.0,0.011654310679611651
1460876,Los Angeles,11749.26,981245.0,0.01197382916600849
1460781,Los Angeles,8613.97,716000.0,0.012030684357541899
2388272,Los Angeles,1063.49,81805.0,0.013000305604791883
1461076,Los Angeles,2930.22,172946.0,0.01694297642038555
1465554,Los Angeles,9924.04,828712.0,0.011975257990713301
1465557,Los Angeles,5710.09,456072.0,0.012520150327141329
1465562,Los Angeles,10857.45,910000.0,0.011931263736263737
1471722,Los Angeles,3490.99,264980.0,0.013174541474828287
1471282,Los Angeles,1986.45,132167.0,0.015029848600634046
1471235,Los Angeles,1083.32,66019.0,0.016409215528862903
1471108,Los Angeles,5218.15,425254.0,0.012270666472273041
1471022,Los Angeles,3362.43,259656.0,0.012949556336075422
1470994,Los Angeles,4343.53,358000.0,0.012132765363128491
1470987,Los Angeles,5557.89,459000.0,0.012108692810457518
1470902,Los Angeles,2270.97,169008.0,0.013437056234024424
1470900,Los Angeles,2757.71,211038.0,0.01306736227598821
1471752,Los Angeles,6139.08,497472.0,0.012340553840216133
1470771,Los Angeles,13478.37,1060895.0,0.012704716300859181
1470606,Los Angeles,856.11,44059.0,0.019430990263056357
1470585,Los Angeles,1099.13,51950.0,0.02115745909528393
1470574,Los Angeles,4721.46,295126.0,0.015998116058903656
1470463,Los Angeles,5222.55,415000.0,0.012584457831325302
1470399,Los Angeles,1968.39,115422.0,0.017053854551125437
1470303,Los Angeles,5264.89,408498.0,0.012888410714373143
1470283,Los Angeles,5548.47,431694.0,0.012852784611321909
1470273,Los Angeles,1602.86,109438.0,0.014646283740565433
1470107,Los Angeles,6352.21,519000.0,0.012239325626204238
1470704,Los Angeles,4433.34,363203.0,0.012206231776719907
1470086,Los Angeles,10277.76,817656.0,0.012569784848395903
2385781,Los Angeles,3389.38,288913.0,0.011731490102556825
2385650,Los Angeles,10277.95,853071.0,0.01204817652926896
1476114,Los Angeles,4535.24,368535.0,0.012306131032330714
1475987,Los Angeles,5590.13,271800.0,0.020567071376011773
1475961,Los Angeles,7000.29,600810.0,0.01165142058221401
1475901,Los Angeles,3984.41,327671.0,0.012159788324264276
1475862,Los Angeles,1438.73,79041.0,0.018202325375438064
1475601,Los Angeles,9939.54,837000.0,0.011875197132616488
1475545,Los Angeles,3668.24,300000.0,0.012227466666666666
1475505,Los Angeles,6863.94,566000.0,0.012127102473498233
1475502,Los Angeles,11925.77,603476.0,0.019761796658027825
2385689,Los Angeles,5868.39,514099.0,0.011414902577130086
1475362,Los Angeles,17218.94,1468153.0,0.011728300796987778
1475159,Los Angeles,20484.86,1761458.0,0.011629491023913145
1475126,Los Angeles,9522.45,779000.0,0.012223940949935817
1475109,Los Angeles,3465.14,283388.0,0.012227546685110167
1475093,Los Angeles,3488.51,264127.0,0.013207699326460378
2384733,Los Angeles,1407.72,98504.0,0.01429099325915699
2385110,Los Angeles,11058.85,674447.0,0.016396914805759385
2385355,Los Angeles,4301.09,354000.0,0.01214997175141243
2385508,Los Angeles,7490.12,673096.0,0.011127862890286081
2385578,Los Angeles,3512.48,270000.0,0.013009185185185184
1475352,Los Angeles,4999.2,283500.0,0.017633862433862432
1469880,Los Angeles,3614.83,300142.0,0.012043732633220276
1469735,Los Angeles,6041.4,455000.0,0.013277802197802197
1469583,Los Angeles,3858.72,310659.0,0.01242107906096395
1467185,Los Angeles,4769.53,381856.0,0.012490389047180089
1467093,Los Angeles,18435.65,1609800.0,0.011452136911417568
1467082,Los Angeles,1055.7,63740.0,0.0165625980545968
1466996,Los Angeles,4467.21,368000.0,0.012139157608695652
1466966,Los Angeles,1346.63,79689.0,0.01689856818381458
1466901,Los Angeles,11473.62,954820.0,0.012016526675184852
1466891,Los Angeles,8168.42,675141.0,0.012098835650627054
1466781,Los Angeles,1093.11,65600.0,0.016663262195121948
1466665,Los Angeles,3286.63,268460.0,0.012242531475825076
1467242,Los Angeles,919.18,67371.0,0.013643555832628282
1466507,Los Angeles,917.57,65808.0,0.013943137612448335
1466251,Los Angeles,15286.7,1294416.0,0.011809727321046713
1466250,Los Angeles,14427.24,1204251.0,0.011980259929200807
1466183,Los Angeles,23294.81,1925000.0,0.012101200000000001
1466064,Los Angeles,2484.82,191117.0,0.013001564486675702
1466054,Los Angeles,9936.23,822303.0,0.01208341693998441
1466047,Los Angeles,3927.48,323615.0,0.012136273040495651
1466003,Los Angeles,1968.59,150324.0,0.013095646736382745
1465910,Los Angeles,3126.79,238364.0,0.013117710728130087
1465633,Los Angeles,5205.69,469000.0,0.011099552238805968
1466446,Los Angeles,9166.14,755939.0,0.012125502189991519
1467259,Los Angeles,5581.65,458892.0,0.01216331947386313
1467327,Los Angeles,6433.95,529222.0,0.012157374409982956
1467329,Los Angeles,4642.89,385599.0,0.012040721059961255
1469500,Los Angeles,981.59,61247.0,0.016026744167061246
1469368,Los Angeles,950.13,65975.0,0.01440136415308829
1469207,Los Angeles,4093.61,332652.0,0.012305983430131189
1469200,Los Angeles,2735.88,211884.0,0.012912159483490967
1469193,Los Angeles,5857.51,469613.0,0.012473057602749499
1468838,Los Angeles,3552.88,265503.0,0.01338169436880186
1468718,Los Angeles,1964.06,99869.0,0.019666362935445433
1468591,Los Angeles,7506.54,617887.0,0.012148726223403308
1468572,Los Angeles,1062.57,72220.0,0.0147129603987815
1468556,Los Angeles,976.75,57109.0,0.017103258680768355
1468345,Los Angeles,3516.92,188248.0,0.018682376439590326
1468270,Los Angeles,1399.91,72654.0,0.0192681751865004
1468229,Los Angeles,4828.04,388191.0,0.01243727958659526
1468191,Los Angeles,2461.86,175263.0,0.014046661303298472
1468136,Los Angeles,3100.6,231957.0,0.013367132701319642
1467806,Los Angeles,1663.73,126492.0,0.013152847610916105
1467755,Los Angeles,764.66,39095.0,0.01955902289295306
1467721,Los Angeles,9466.42,819659.0,0.011549217418463044
1467562,Los Angeles,2898.41,267369.0,0.010840486369025579
1467459,Los Angeles,7686.73,106632.0,0.07208652186960762
1467410,Los Angeles,2888.25,225707.0,0.012796457354003199
1476191,Los Angeles,20976.11,1691553.0,0.012400504152101649
1290290,Los Angeles,3280.25,265000.0,0.012378301886792453
1290183,Los Angeles,6563.77,552000.0,0.011890887681159422
1290162,Los Angeles,5193.94,442000.0,0.011750995475113121
2536945,Los Angeles,3996.99,302204.0,0.013226132016783364
2536959,Los Angeles,2204.38,160050.0,0.013773070915338958
2537048,Los Angeles,2723.77,224617.0,0.012126286078079576
2537082,Los Angeles,3408.74,280651.0,0.012145832368315096
2537093,Los Angeles,5741.2,468414.0,0.012256678920783751
2537314,Los Angeles,3896.34,314466.0,0.012390337906164737
1103290,Los Angeles,4424.59,350789.0,0.012613251840850197
2537456,Los Angeles,4337.08,362443.0,0.011966240208805247
2537521,Los Angeles,8935.33,726810.0,0.012293900744348591
2536876,Los Angeles,16750.7,1382623.0,0.012115160821134901
2537542,Los Angeles,3120.27,243505.0,0.012813987392456008
2537714,Los Angeles,5226.19,424413.0,0.012313925351014223
1102904,Los Angeles,4329.54,366057.0,0.01182750227423598
1102825,Los Angeles,9082.69,733841.0,0.012376918160745994
2537882,Los Angeles,3055.36,250790.0,0.012182941903584673
2537910,Los Angeles,2161.09,137484.0,0.0157188472840476
2537982,Los Angeles,2932.01,196011.0,0.014958395192106566
2538041,Los Angeles,2464.69,159941.0,0.015409994935632516
1102565,Los Angeles,2598.21,105757.0,0.024567735469046968
1102555,Los Angeles,7700.13,636190.0,0.012103506814002107
2537636,Los Angeles,1500.73,120500.0,0.012454190871369295
2538090,Los Angeles,2406.34,157363.0,0.015291650515051188
2536804,Los Angeles,3616.02,292158.0,0.012376933029388207
2536656,Los Angeles,1264.65,99271.0,0.012739370007353609
1105986,Los Angeles,1926.28,158201.0,0.012176155650090708
1105856,Los Angeles,4931.15,385279.0,0.012798906766265484
1105823,Los Angeles,2627.86,237030.0,0.011086613508838545
1105759,Los Angeles,5137.29,467965.0,0.010977936384131292
1105734,Los Angeles,8715.36,717344.0,0.012149484766025785
1105731,Los Angeles,3430.86,275885.0,0.01243583377131776
1105589,Los Angeles,2145.46,176838.0,0.012132347119962904
1105561,Los Angeles,975.34,69327.0,0.01406868896678062
1105546,Los Angeles,2169.74,171177.0,0.012675417842350314
2536682,Los Angeles,2700.44,223648.0,0.012074509944198026
1105512,Los Angeles,8079.42,648012.0,0.012468009851669414
1105351,Los Angeles,2843.31,228353.0,0.012451380100108166
1105299,Los Angeles,7353.76,586706.0,0.012533977835576934
1105285,Los Angeles,5682.02,407347.0,0.013948844596867046
1105061,Los Angeles,7560.46,624000.0,0.012116121794871796
1104994,Los Angeles,8268.4,708878.0,0.01166406631324431
1104920,Los Angeles,8030.9,682070.0,0.011774304690134444
2536577,Los Angeles,5358.65,435000.0,0.012318735632183907
2536586,Los Angeles,2774.36,226871.0,0.012228799626219306
2536645,Los Angeles,6355.37,517318.0,0.012285228814771572
1105459,Los Angeles,7616.46,624139.0,0.012203147055383496
1105993,Los Angeles,989.67,69534.0,0.014232893260850806
2538096,Los Angeles,6208.21,440100.0,0.01410636219041127
1102372,Los Angeles,4335.58,359000.0,0.012076824512534818
2539768,Los Angeles,2261.61,177884.0,0.012713959659103687
2539782,Los Angeles,6769.9,542841.0,0.012471239276325848
2539791,Los Angeles,6257.34,515730.0,0.012132976557501018
2539897,Los Angeles,5444.85,451772.0,0.012052207750812357
2539945,Los Angeles,11120.03,914507.0,0.012159589811778369
2540011,Los Angeles,4089.57,329000.0,0.012430303951367782
2540099,Los Angeles,1032.44,77670.0,0.013292648384189521
2540178,Los Angeles,961.02,55654.0,0.017267761526574908
2540265,Los Angeles,3097.67,245836.0,0.012600554841439009
2539687,Los Angeles,11454.67,947788.0,0.012085687938652948
2540320,Los Angeles,2068.09,158902.0,0.013014877094057974
2540537,Los Angeles,6013.15,511418.0,0.01175779890422316
2540619,Los Angeles,14966.82,1238604.0,0.01208361994632667
2540644,Los Angeles,727.55,45723.0,0.015912123001552828
2540658,Los Angeles,601.45,41949.0,0.01433764809649813
2540866,Los Angeles,3029.57,244557.0,0.012387991347620392
2540937,Los Angeles,1270.31,96255.0,0.013197340397901406
2541023,Los Angeles,9245.52,840720.0,0.010997145304025123
1098962,Los Angeles,4310.08,367965.0,0.011713287948582066
1098839,Los Angeles,5960.23,465368.0,0.012807563046879028
2540492,Los Angeles,3677.8,261515.0,0.014063438043706862
1102471,Los Angeles,10705.15,914462.0,0.011706500652842873
2539575,Los Angeles,16361.38,1352305.0,0.012098883018254018
2539348,Los Angeles,962.0,71818.0,0.013394970620178786
2538119,Los Angeles,3982.13,248594.0,0.01601860865507615
1102246,Los Angeles,16393.13,1442452.0,0.011364766383907402
2538289,Los Angeles,1301.42,49063.0,0.026525487638342542
2538342,Los Angeles,3554.8,234522.0,0.015157639794987252
2538355,Los Angeles,2617.75,140689.0,0.018606643021131717
2538362,Los Angeles,2401.7,137000.0,0.017530656934306568
2538380,Los Angeles,3959.17,265150.0,0.014931812181783896
2538385,Los Angeles,1653.59,73750.0,0.022421559322033897
2538392,Los Angeles,2565.36,149294.0,0.01718327595214811
2539474,Los Angeles,5281.27,420994.0,0.012544763108262826
2538431,Los Angeles,2762.1,163167.0,0.016928055305300702
2538503,Los Angeles,2507.14,191573.0,0.013087126056385815
2538556,Los Angeles,8521.65,689000.0,0.012368142235123367
2538629,Los Angeles,5916.43,431480.0,0.01371194493371651
2538807,Los Angeles,3889.54,306258.0,0.012700207015000424
2539000,Los Angeles,1729.2,133772.0,0.012926471907424573
2539003,Los Angeles,13528.79,1208147.0,0.01119796680370849
2539117,Los Angeles,4664.31,377349.0,0.012360732372419168
2539193,Los Angeles,21809.1,1820000.0,0.011983021978021978
2539266,Los Angeles,10691.45,894660.0,0.011950293966423
2538469,Los Angeles,3190.35,193750.0,0.016466322580645162
1098746,Los Angeles,2635.82,216116.0,0.012196320494549225
1106032,Los Angeles,7075.01,573595.0,0.012334504310532693
1106188,Los Angeles,4966.93,404892.0,0.012267295970283434
1113093,Los Angeles,3664.97,290756.0,0.012604967739272792
1112964,Los Angeles,4928.24,405566.0,0.012151511714492831
1112953,Los Angeles,7746.7,662624.0,0.011690943883710822
1112928,Los Angeles,17667.34,1154659.0,0.015300915681599503
1112840,Los Angeles,3723.26,316654.0,0.011758133483234066
1112829,Los Angeles,1303.56,78030.0,0.016705882352941175
1112628,Los Angeles,4589.26,349661.0,0.013124883816038964
1112518,Los Angeles,2616.04,192592.0,0.013583326410235108
1112517,Los Angeles,1149.85,67869.0,0.016942197468652845
1113294,Los Angeles,1780.65,121891.0,0.014608543698878507
1112365,Los Angeles,4662.71,349214.0,0.013352013378615978
1112013,Los Angeles,4460.61,370000.0,0.012055702702702701
1111899,Los Angeles,1219.87,78440.0,0.015551631820499744
1111841,Los Angeles,2273.08,163247.0,0.013924176248261836
1111821,Los Angeles,5337.66,425000.0,0.0125592
1111659,Los Angeles,13653.26,1157592.0,0.011794535553113706
1111656,Los Angeles,4818.55,400434.0,0.012033318849048782
1111540,Los Angeles,1144.1,81734.0,0.01399784667335503
1111537,Los Angeles,5694.22,468104.0,0.01216443354468238
1111449,Los Angeles,6966.49,578692.0,0.01203833818335142
1112080,Los Angeles,5806.11,468629.0,0.012389566160011438
1111168,Los Angeles,7417.99,608089.0,0.012198855759600979
1113391,Los Angeles,1960.63,144160.0,0.013600374583795783
1113498,Los Angeles,2735.27,202842.0,0.013484731958864534
2534392,Los Angeles,4549.02,307000.0,0.014817654723127037
2534519,Los Angeles,3005.12,194113.0,0.015481291824864898
2534526,Los Angeles,5052.48,398270.0,0.01268606724081653
2534543,Los Angeles,3817.01,312943.0,0.012197141332447124
2534640,Los Angeles,6244.24,501585.0,0.012449016617323085
2534749,Los Angeles,7114.63,579898.0,0.012268761057979163
